IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,28,Antigua and Barbuda,1979,YEAR,Male,18 plus years,RATE_PER_100,2.8,1.1,5.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,31,Azerbaijan,1979,YEAR,Total,18 plus years,RATE_PER_100,7.2,4.3,11.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,56,Belgium,1979,YEAR,Total,18 plus years,RATE_PER_100,11.4,8.9,14,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,56,Belgium,1979,YEAR,Male,18 plus years,RATE_PER_100,9.4,6.4,13,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,204,Benin,1979,YEAR,Total,18 plus years,RATE_PER_100,1.5,0.7,2.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,204,Benin,1979,YEAR,Female,18 plus years,RATE_PER_100,2.3,1,4.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,50,Bangladesh,1979,YEAR,Female,18 plus years,RATE_PER_100,0.5,0.2,1.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,242,Fiji,1979,YEAR,Total,18 plus years,RATE_PER_100,10.8,6.7,16,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,268,Georgia,1979,YEAR,Male,18 plus years,RATE_PER_100,5.2,2.3,9.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,288,Ghana,1979,YEAR,Female,18 plus years,RATE_PER_100,3.2,1.6,5.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,324,Guinea,1979,YEAR,Total,18 plus years,RATE_PER_100,1.2,0.6,2.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,40,Austria,1979,YEAR,Female,18 plus years,RATE_PER_100,8.4,5.4,12.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,108,Burundi,1979,YEAR,Male,18 plus years,RATE_PER_100,0.2,0,0.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,854,Burkina Faso,1979,YEAR,Female,18 plus years,RATE_PER_100,0.9,0.3,1.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,100,Bulgaria,1979,YEAR,Total,18 plus years,RATE_PER_100,11.7,7.8,16.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,100,Bulgaria,1979,YEAR,Male,18 plus years,RATE_PER_100,8.7,4.5,14.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,44,Bahamas,1979,YEAR,Male,18 plus years,RATE_PER_100,6.9,3.2,12,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,84,Belize,1979,YEAR,Male,18 plus years,RATE_PER_100,4.5,2.1,8.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,68,Bolivia (Plurinational State of),1979,YEAR,Total,18 plus years,RATE_PER_100,5.6,3.2,9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,1,World,1979,YEAR,Total,18 plus years,RATE_PER_100,5.2,4.6,5.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,270,Gambia,1979,YEAR,Male,18 plus years,RATE_PER_100,0.4,0.1,1.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,226,Equatorial Guinea,1979,YEAR,Total,18 plus years,RATE_PER_100,1.6,0.7,3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,308,Grenada,1979,YEAR,Total,18 plus years,RATE_PER_100,6.7,4,10.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,56,Belgium,1979,YEAR,Female,18 plus years,RATE_PER_100,13,9.4,17.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,204,Benin,1979,YEAR,Male,18 plus years,RATE_PER_100,0.5,0.1,1.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,854,Burkina Faso,1979,YEAR,Total,18 plus years,RATE_PER_100,0.6,0.2,1.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,854,Burkina Faso,1979,YEAR,Male,18 plus years,RATE_PER_100,0.2,0,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,50,Bangladesh,1979,YEAR,Male,18 plus years,RATE_PER_100,0.1,0,0.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,100,Bulgaria,1979,YEAR,Female,18 plus years,RATE_PER_100,14.4,8.6,21.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,48,Bahrain,1979,YEAR,Total,18 plus years,RATE_PER_100,15.1,11,19.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,70,Bosnia and Herzegovina,1979,YEAR,Female,18 plus years,RATE_PER_100,8.8,4.5,14.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,68,Bolivia (Plurinational State of),1979,YEAR,Male,18 plus years,RATE_PER_100,2.6,0.9,5.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,76,Brazil,1979,YEAR,Total,18 plus years,RATE_PER_100,6.3,4.4,8.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,76,Brazil,1979,YEAR,Female,18 plus years,RATE_PER_100,8.7,5.4,12.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,52,Barbados,1979,YEAR,Female,18 plus years,RATE_PER_100,13.1,8,19.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,50,Bangladesh,1979,YEAR,Total,18 plus years,RATE_PER_100,0.3,0.1,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,48,Bahrain,1979,YEAR,Female,18 plus years,RATE_PER_100,23.5,16,31.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,48,Bahrain,1979,YEAR,Male,18 plus years,RATE_PER_100,9.8,5.4,15.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,70,Bosnia and Herzegovina,1979,YEAR,Male,18 plus years,RATE_PER_100,4.7,2.1,8.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,320,Guatemala,1979,YEAR,Total,18 plus years,RATE_PER_100,5.9,3.5,8.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,332,Haiti,1979,YEAR,Male,18 plus years,RATE_PER_100,1.8,0.6,4.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,348,Hungary,1979,YEAR,Total,18 plus years,RATE_PER_100,13.8,10.2,17.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,348,Hungary,1979,YEAR,Female,18 plus years,RATE_PER_100,16,10.7,22.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,64,Bhutan,1979,YEAR,Female,18 plus years,RATE_PER_100,0.8,0.3,2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,72,Botswana,1979,YEAR,Female,18 plus years,RATE_PER_100,5.9,2.6,11.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,140,Central African Republic,1979,YEAR,Total,18 plus years,RATE_PER_100,1.5,0.7,2.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,756,Switzerland,1979,YEAR,Female,18 plus years,RATE_PER_100,5.9,3.5,9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,84,Belize,1979,YEAR,Total,18 plus years,RATE_PER_100,9.5,6.2,13.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,84,Belize,1979,YEAR,Female,18 plus years,RATE_PER_100,14.5,8.7,21.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,76,Brazil,1979,YEAR,Male,18 plus years,RATE_PER_100,3.8,2.1,6.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,64,Bhutan,1979,YEAR,Total,18 plus years,RATE_PER_100,0.5,0.2,1.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,152,Chile,1979,YEAR,Total,18 plus years,RATE_PER_100,12.6,9.1,16.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,156,China,1979,YEAR,Total,18 plus years,RATE_PER_100,0.6,0.4,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,156,China,1979,YEAR,Male,18 plus years,RATE_PER_100,0.3,0.1,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,384,Côte d'Ivoire,1979,YEAR,Female,18 plus years,RATE_PER_100,3.2,1.5,5.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,72,Botswana,1979,YEAR,Male,18 plus years,RATE_PER_100,0.5,0.1,1.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,124,Canada,1979,YEAR,Total,18 plus years,RATE_PER_100,11,8.6,13.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,124,Canada,1979,YEAR,Male,18 plus years,RATE_PER_100,10,6.7,13.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,756,Switzerland,1979,YEAR,Total,18 plus years,RATE_PER_100,5.7,4,7.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,180,Democratic Republic of the Congo,1979,YEAR,Total,18 plus years,RATE_PER_100,1.1,0.5,2.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,178,Congo,1979,YEAR,Female,18 plus years,RATE_PER_100,3.1,1.5,5.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,178,Congo,1979,YEAR,Male,18 plus years,RATE_PER_100,0.6,0.2,1.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,184,Cook Islands,1979,YEAR,Female,18 plus years,RATE_PER_100,36.9,27.6,46.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,152,Chile,1979,YEAR,Male,18 plus years,RATE_PER_100,9.1,5.2,14.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,156,China,1979,YEAR,Female,18 plus years,RATE_PER_100,0.9,0.5,1.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,120,Cameroon,1979,YEAR,Female,18 plus years,RATE_PER_100,2.9,1.3,5.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,184,Cook Islands,1979,YEAR,Total,18 plus years,RATE_PER_100,30.3,23.9,37,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,348,Hungary,1979,YEAR,Male,18 plus years,RATE_PER_100,11.1,6.9,16.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,352,Iceland,1979,YEAR,Female,18 plus years,RATE_PER_100,10.4,7.3,14.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,376,Israel,1979,YEAR,Male,18 plus years,RATE_PER_100,10.7,6.5,15.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,380,Italy,1979,YEAR,Total,18 plus years,RATE_PER_100,9.3,7.2,11.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,174,Comoros,1979,YEAR,Male,18 plus years,RATE_PER_100,0.5,0.1,1.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,132,Cabo Verde,1979,YEAR,Total,18 plus years,RATE_PER_100,1.4,0.6,2.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,132,Cabo Verde,1979,YEAR,Male,18 plus years,RATE_PER_100,0.4,0.1,1.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,192,Cuba,1979,YEAR,Female,18 plus years,RATE_PER_100,13.8,8.6,20.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,170,Colombia,1979,YEAR,Female,18 plus years,RATE_PER_100,11,6.5,16.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,188,Costa Rica,1979,YEAR,Female,18 plus years,RATE_PER_100,8.9,4.8,14.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,188,Costa Rica,1979,YEAR,Male,18 plus years,RATE_PER_100,3.5,1.5,6.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,192,Cuba,1979,YEAR,Total,18 plus years,RATE_PER_100,9.1,6.1,12.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,388,Jamaica,1979,YEAR,Total,18 plus years,RATE_PER_100,8.1,5.4,11.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,417,Kyrgyzstan,1979,YEAR,Female,18 plus years,RATE_PER_100,6.3,3,11.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,417,Kyrgyzstan,1979,YEAR,Male,18 plus years,RATE_PER_100,3.6,1.3,7.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,116,Cambodia,1979,YEAR,Total,18 plus years,RATE_PER_100,0.3,0.1,0.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,196,Cyprus,1979,YEAR,Total,18 plus years,RATE_PER_100,7.2,4.5,10.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,203,Czechia,1979,YEAR,Total,18 plus years,RATE_PER_100,15.5,11.5,20,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,203,Czechia,1979,YEAR,Male,18 plus years,RATE_PER_100,11.8,7.2,17.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,212,Dominica,1979,YEAR,Total,18 plus years,RATE_PER_100,7.9,4.9,11.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,214,Dominican Republic,1979,YEAR,Female,18 plus years,RATE_PER_100,11.3,6.8,16.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,214,Dominican Republic,1979,YEAR,Male,18 plus years,RATE_PER_100,3.3,1.5,6.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,218,Ecuador,1979,YEAR,Total,18 plus years,RATE_PER_100,5.9,3.4,9.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,957,Eastern Mediterranean,1979,YEAR,Male,18 plus years,RATE_PER_100,3.3,2.1,4.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,231,Ethiopia,1979,YEAR,Male,18 plus years,RATE_PER_100,0.2,0,0.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,246,Finland,1979,YEAR,Total,18 plus years,RATE_PER_100,8.2,6.3,10.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,246,Finland,1979,YEAR,Female,18 plus years,RATE_PER_100,8.9,6.3,11.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,242,Fiji,1979,YEAR,Female,18 plus years,RATE_PER_100,15,8.2,23.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,112,Belarus,1979,YEAR,Female,18 plus years,RATE_PER_100,15.3,8.5,24,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,68,Bolivia (Plurinational State of),1979,YEAR,Female,18 plus years,RATE_PER_100,8.4,4.1,14.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,52,Barbados,1979,YEAR,Total,18 plus years,RATE_PER_100,8.9,5.9,12.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,52,Barbados,1979,YEAR,Male,18 plus years,RATE_PER_100,3.7,1.7,6.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,414,Kuwait,1979,YEAR,Female,18 plus years,RATE_PER_100,30.5,22.7,38.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,418,Lao People's Democratic Republic,1979,YEAR,Female,18 plus years,RATE_PER_100,0.6,0.2,1.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,418,Lao People's Democratic Republic,1979,YEAR,Male,18 plus years,RATE_PER_100,0.2,0,0.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,434,Libya,1979,YEAR,Female,18 plus years,RATE_PER_100,20.2,13.1,28.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,96,Brunei Darussalam,1979,YEAR,Male,18 plus years,RATE_PER_100,1.6,0.6,3.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,72,Botswana,1979,YEAR,Total,18 plus years,RATE_PER_100,3.5,1.6,6.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,140,Central African Republic,1979,YEAR,Female,18 plus years,RATE_PER_100,2.4,0.9,4.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,756,Switzerland,1979,YEAR,Male,18 plus years,RATE_PER_100,5.4,3.2,8.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,192,Cuba,1979,YEAR,Male,18 plus years,RATE_PER_100,4.4,2.1,7.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,276,Germany,1979,YEAR,Total,18 plus years,RATE_PER_100,9.8,7.9,12,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,276,Germany,1979,YEAR,Female,18 plus years,RATE_PER_100,10.5,7.8,13.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,212,Dominica,1979,YEAR,Female,18 plus years,RATE_PER_100,12.3,7.1,19,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,583,Micronesia (Federated States of),1979,YEAR,Male,18 plus years,RATE_PER_100,15.3,8.8,23.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,826,United Kingdom of Great Britain and Northern Ireland,1979,YEAR,Male,18 plus years,RATE_PER_100,8.8,6.1,11.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,268,Georgia,1979,YEAR,Total,18 plus years,RATE_PER_100,7.5,4.5,11.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,268,Georgia,1979,YEAR,Female,18 plus years,RATE_PER_100,9.2,4.7,15.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,212,Dominica,1979,YEAR,Male,18 plus years,RATE_PER_100,3.4,1.4,6.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,214,Dominican Republic,1979,YEAR,Total,18 plus years,RATE_PER_100,7.2,4.7,10.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,12,Algeria,1979,YEAR,Total,18 plus years,RATE_PER_100,8,4.9,11.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,218,Ecuador,1979,YEAR,Female,18 plus years,RATE_PER_100,8.8,4.2,15.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,152,Chile,1979,YEAR,Female,18 plus years,RATE_PER_100,15.7,10.2,22.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,384,Côte d'Ivoire,1979,YEAR,Male,18 plus years,RATE_PER_100,0.7,0.2,1.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,180,Democratic Republic of the Congo,1979,YEAR,Male,18 plus years,RATE_PER_100,0.4,0.1,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,178,Congo,1979,YEAR,Total,18 plus years,RATE_PER_100,1.9,1,3.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,1,World,1979,YEAR,Male,18 plus years,RATE_PER_100,3.3,2.7,4.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,624,Guinea-Bissau,1979,YEAR,Male,18 plus years,RATE_PER_100,0.4,0.1,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,226,Equatorial Guinea,1979,YEAR,Female,18 plus years,RATE_PER_100,2.5,0.9,5.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,226,Equatorial Guinea,1979,YEAR,Male,18 plus years,RATE_PER_100,0.4,0.1,1.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,662,Saint Lucia,1979,YEAR,Female,18 plus years,RATE_PER_100,9,4.9,14.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,662,Saint Lucia,1979,YEAR,Male,18 plus years,RATE_PER_100,2.4,1,4.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,440,Lithuania,1979,YEAR,Total,18 plus years,RATE_PER_100,14.7,10.9,19.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,440,Lithuania,1979,YEAR,Female,18 plus years,RATE_PER_100,19.3,13.4,26.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,300,Greece,1979,YEAR,Female,18 plus years,RATE_PER_100,14,9.1,20.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,300,Greece,1979,YEAR,Male,18 plus years,RATE_PER_100,8,4.6,12.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,328,Guyana,1979,YEAR,Total,18 plus years,RATE_PER_100,5.9,3.5,9.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,340,Honduras,1979,YEAR,Total,18 plus years,RATE_PER_100,5.2,3,8.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,957,Eastern Mediterranean,1979,YEAR,Total,18 plus years,RATE_PER_100,6.7,5.1,8.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,232,Eritrea,1979,YEAR,Female,18 plus years,RATE_PER_100,1.2,0.5,2.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,232,Eritrea,1979,YEAR,Male,18 plus years,RATE_PER_100,0.2,0.1,0.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,724,Spain,1979,YEAR,Total,18 plus years,RATE_PER_100,11.1,8.7,14.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,340,Honduras,1979,YEAR,Female,18 plus years,RATE_PER_100,7.8,3.9,13.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,191,Croatia,1979,YEAR,Total,18 plus years,RATE_PER_100,10.6,7.2,15,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,191,Croatia,1979,YEAR,Female,18 plus years,RATE_PER_100,13,7.8,19.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,332,Haiti,1979,YEAR,Female,18 plus years,RATE_PER_100,5.5,2.7,9.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,724,Spain,1979,YEAR,Female,18 plus years,RATE_PER_100,12.9,9.1,17.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,724,Spain,1979,YEAR,Male,18 plus years,RATE_PER_100,8.9,5.9,12.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,956,Europe,1979,YEAR,Male,18 plus years,RATE_PER_100,7.4,5.9,9.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,250,France,1979,YEAR,Male,18 plus years,RATE_PER_100,7.8,4.8,11.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,583,Micronesia (Federated States of),1979,YEAR,Total,18 plus years,RATE_PER_100,21.4,15.7,27.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,266,Gabon,1979,YEAR,Total,18 plus years,RATE_PER_100,2.6,1.3,4.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,826,United Kingdom of Great Britain and Northern Ireland,1979,YEAR,Total,18 plus years,RATE_PER_100,10.4,8.4,12.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,826,United Kingdom of Great Britain and Northern Ireland,1979,YEAR,Female,18 plus years,RATE_PER_100,11.9,8.8,15.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,360,Indonesia,1979,YEAR,Male,18 plus years,RATE_PER_100,0.2,0.1,0.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,372,Ireland,1979,YEAR,Total,18 plus years,RATE_PER_100,7.5,5.2,10.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,364,Iran (Islamic Republic of),1979,YEAR,Male,18 plus years,RATE_PER_100,3.6,1.9,6.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,368,Iraq,1979,YEAR,Female,18 plus years,RATE_PER_100,19.5,12.8,27.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,368,Iraq,1979,YEAR,Male,18 plus years,RATE_PER_100,7.1,3.6,11.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,352,Iceland,1979,YEAR,Male,18 plus years,RATE_PER_100,8.3,5.5,11.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,376,Israel,1979,YEAR,Female,18 plus years,RATE_PER_100,17.6,11.9,24.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,388,Jamaica,1979,YEAR,Female,18 plus years,RATE_PER_100,12.9,8.1,18.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,400,Jordan,1979,YEAR,Female,18 plus years,RATE_PER_100,20.4,14,27.8,,PUBLISHED
