IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_AMR_GLASS_AWARE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2021,YEAR,ACCESS,RATE_PER_100,42.8884,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,729,Sudan,2021,YEAR,ACCESS,RATE_PER_100,35.6435,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,705,Slovenia,2016,YEAR,ACCESS,RATE_PER_100,63.1096,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2020,YEAR,ACCESS,RATE_PER_100,40.7621,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2018,YEAR,ACCESS,RATE_PER_100,49.2641,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2019,YEAR,ACCESS,RATE_PER_100,49.1854,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2017,YEAR,ACCESS,RATE_PER_100,50.0449,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,643,Russian Federation,2016,YEAR,ACCESS,RATE_PER_100,50.5894,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2019,YEAR,ACCESS,RATE_PER_100,52.4111,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2020,YEAR,ACCESS,RATE_PER_100,49.5133,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2021,YEAR,ACCESS,RATE_PER_100,48.6584,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2018,YEAR,ACCESS,RATE_PER_100,52.559,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2016,YEAR,ACCESS,RATE_PER_100,55.6336,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,642,Romania,2017,YEAR,ACCESS,RATE_PER_100,53.7847,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,634,Qatar,2021,YEAR,ACCESS,RATE_PER_100,70.2851,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2021,YEAR,ACCESS,RATE_PER_100,62.2436,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2018,YEAR,ACCESS,RATE_PER_100,63.3023,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2019,YEAR,ACCESS,RATE_PER_100,61.761,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2020,YEAR,ACCESS,RATE_PER_100,62.2482,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2017,YEAR,ACCESS,RATE_PER_100,62.967,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2021,YEAR,ACCESS,RATE_PER_100,60.3798,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,620,Portugal,2016,YEAR,ACCESS,RATE_PER_100,60.2093,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2020,YEAR,ACCESS,RATE_PER_100,62.2805,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2019,YEAR,ACCESS,RATE_PER_100,59.8171,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2016,YEAR,ACCESS,RATE_PER_100,60.7369,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2017,YEAR,ACCESS,RATE_PER_100,58.9715,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,616,Poland,2018,YEAR,ACCESS,RATE_PER_100,55.0744,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,604,Peru,2021,YEAR,ACCESS,RATE_PER_100,61.047,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,604,Peru,2019,YEAR,ACCESS,RATE_PER_100,66.7196,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,604,Peru,2020,YEAR,ACCESS,RATE_PER_100,58.2601,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,512,Oman,2021,YEAR,ACCESS,RATE_PER_100,75.5345,"Only consumption in the public sector reported, For antibiotics: only A07AA and J01 reported",PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2021,YEAR,ACCESS,RATE_PER_100,29.6293,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2018,YEAR,ACCESS,RATE_PER_100,25.763,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2019,YEAR,ACCESS,RATE_PER_100,27.9447,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2020,YEAR,ACCESS,RATE_PER_100,34.7667,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2017,YEAR,ACCESS,RATE_PER_100,31.946,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2021,YEAR,ACCESS,RATE_PER_100,58.8978,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,524,Nepal,2016,YEAR,ACCESS,RATE_PER_100,32.1934,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2020,YEAR,ACCESS,RATE_PER_100,58.9673,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2019,YEAR,ACCESS,RATE_PER_100,64.2302,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2016,YEAR,ACCESS,RATE_PER_100,61.7696,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2017,YEAR,ACCESS,RATE_PER_100,61.1736,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,578,Norway,2018,YEAR,ACCESS,RATE_PER_100,60.7033,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2021,YEAR,ACCESS,RATE_PER_100,45.1842,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2019,YEAR,ACCESS,RATE_PER_100,59.0279,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2020,YEAR,ACCESS,RATE_PER_100,47.3089,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2018,YEAR,ACCESS,RATE_PER_100,56.6185,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2017,YEAR,ACCESS,RATE_PER_100,57.8613,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2020,YEAR,ACCESS,RATE_PER_100,54.7701,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2021,YEAR,ACCESS,RATE_PER_100,57.9216,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,499,Montenegro,2016,YEAR,ACCESS,RATE_PER_100,57.1575,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2019,YEAR,ACCESS,RATE_PER_100,49.9225,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2017,YEAR,ACCESS,RATE_PER_100,49.4708,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2018,YEAR,ACCESS,RATE_PER_100,46.3622,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,470,Malta,2016,YEAR,ACCESS,RATE_PER_100,46.4266,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2021,YEAR,ACCESS,RATE_PER_100,83.6559,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2018,YEAR,ACCESS,RATE_PER_100,67.8861,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2019,YEAR,ACCESS,RATE_PER_100,54.3715,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2020,YEAR,ACCESS,RATE_PER_100,77.209,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,466,Mali,2017,YEAR,ACCESS,RATE_PER_100,56.5642,Data incomplete: not all antibacterials reported systematically,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2020,YEAR,ACCESS,RATE_PER_100,39.2255,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2021,YEAR,ACCESS,RATE_PER_100,36.2904,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2019,YEAR,ACCESS,RATE_PER_100,44.1268,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2018,YEAR,ACCESS,RATE_PER_100,35.7175,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2020,YEAR,ACCESS,RATE_PER_100,69.9458,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2021,YEAR,ACCESS,RATE_PER_100,71.5108,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,462,Maldives,2017,YEAR,ACCESS,RATE_PER_100,23.3434,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2019,YEAR,ACCESS,RATE_PER_100,69.1038,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2017,YEAR,ACCESS,RATE_PER_100,69.3094,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2018,YEAR,ACCESS,RATE_PER_100,68.4075,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,428,Latvia,2016,YEAR,ACCESS,RATE_PER_100,68.6959,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2021,YEAR,ACCESS,RATE_PER_100,69.0034,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2018,YEAR,ACCESS,RATE_PER_100,68.5194,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2019,YEAR,ACCESS,RATE_PER_100,67.4824,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2020,YEAR,ACCESS,RATE_PER_100,67.0638,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2017,YEAR,ACCESS,RATE_PER_100,69.8556,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,418,Lao People's Democratic Republic,2021,YEAR,ACCESS,RATE_PER_100,77.8875,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,440,Lithuania,2016,YEAR,ACCESS,RATE_PER_100,70.4816,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,418,Lao People's Democratic Republic,2020,YEAR,ACCESS,RATE_PER_100,78.9657,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,418,Lao People's Democratic Republic,2019,YEAR,ACCESS,RATE_PER_100,81.9898,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,404,Kenya,2019,YEAR,ACCESS,RATE_PER_100,53.6851,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,404,Kenya,2020,YEAR,ACCESS,RATE_PER_100,51.5218,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,404,Kenya,2021,YEAR,ACCESS,RATE_PER_100,56.553,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,404,Kenya,2018,YEAR,ACCESS,RATE_PER_100,75.5657,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2020,YEAR,ACCESS,RATE_PER_100,51.3155,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2021,YEAR,ACCESS,RATE_PER_100,54.6769,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2019,YEAR,ACCESS,RATE_PER_100,61.1476,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2018,YEAR,ACCESS,RATE_PER_100,56.2562,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2020,YEAR,ACCESS,RATE_PER_100,46.5021,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2021,YEAR,ACCESS,RATE_PER_100,47.0914,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,400,Jordan,2017,YEAR,ACCESS,RATE_PER_100,65.0977,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2019,YEAR,ACCESS,RATE_PER_100,48.3268,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2017,YEAR,ACCESS,RATE_PER_100,47.0013,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2018,YEAR,ACCESS,RATE_PER_100,46.9087,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,380,Italy,2016,YEAR,ACCESS,RATE_PER_100,47.6277,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2021,YEAR,ACCESS,RATE_PER_100,83.1391,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2018,YEAR,ACCESS,RATE_PER_100,81.2859,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2019,YEAR,ACCESS,RATE_PER_100,82.8636,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2020,YEAR,ACCESS,RATE_PER_100,82.8342,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2017,YEAR,ACCESS,RATE_PER_100,82.1431,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,364,Iran (Islamic Republic of),2021,YEAR,ACCESS,RATE_PER_100,49.2362,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,352,Iceland,2016,YEAR,ACCESS,RATE_PER_100,81.9662,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,364,Iran (Islamic Republic of),2020,YEAR,ACCESS,RATE_PER_100,50.3703,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2021,YEAR,ACCESS,RATE_PER_100,73.7006,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2018,YEAR,ACCESS,RATE_PER_100,68.122,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2019,YEAR,ACCESS,RATE_PER_100,70.2697,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2020,YEAR,ACCESS,RATE_PER_100,70.781,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2017,YEAR,ACCESS,RATE_PER_100,64.1492,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2021,YEAR,ACCESS,RATE_PER_100,49.3138,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,372,Ireland,2016,YEAR,ACCESS,RATE_PER_100,64.5922,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2020,YEAR,ACCESS,RATE_PER_100,51.15,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2019,YEAR,ACCESS,RATE_PER_100,50.6332,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2016,YEAR,ACCESS,RATE_PER_100,48.0535,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2017,YEAR,ACCESS,RATE_PER_100,47.6388,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,348,Hungary,2018,YEAR,ACCESS,RATE_PER_100,48.5822,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2021,YEAR,ACCESS,RATE_PER_100,60.4257,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2019,YEAR,ACCESS,RATE_PER_100,63.0321,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2020,YEAR,ACCESS,RATE_PER_100,61.7031,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2018,YEAR,ACCESS,RATE_PER_100,62.6414,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2017,YEAR,ACCESS,RATE_PER_100,63.6358,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2019,YEAR,ACCESS,RATE_PER_100,53.8527,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2020,YEAR,ACCESS,RATE_PER_100,52.6322,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,191,Croatia,2016,YEAR,ACCESS,RATE_PER_100,65.4387,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2018,YEAR,ACCESS,RATE_PER_100,43.3704,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2016,YEAR,ACCESS,RATE_PER_100,59.9896,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,268,Georgia,2017,YEAR,ACCESS,RATE_PER_100,62.8592,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2021,YEAR,ACCESS,RATE_PER_100,68.4699,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2020,YEAR,ACCESS,RATE_PER_100,67.5035,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2017,YEAR,ACCESS,RATE_PER_100,66.2707,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2018,YEAR,ACCESS,RATE_PER_100,66.7636,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2019,YEAR,ACCESS,RATE_PER_100,67.614,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,826,United Kingdom of Great Britain and Northern Ireland,2016,YEAR,ACCESS,RATE_PER_100,66.1545,Only consumption in the public sector reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,266,Gabon,2020,YEAR,ACCESS,RATE_PER_100,80.9667,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,266,Gabon,2021,YEAR,ACCESS,RATE_PER_100,70.5917,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2021,YEAR,ACCESS,RATE_PER_100,72.7826,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2020,YEAR,ACCESS,RATE_PER_100,70.9388,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2017,YEAR,ACCESS,RATE_PER_100,71.1371,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2018,YEAR,ACCESS,RATE_PER_100,71.1098,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2019,YEAR,ACCESS,RATE_PER_100,72.4589,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,250,France,2016,YEAR,ACCESS,RATE_PER_100,70.5761,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2020,YEAR,ACCESS,RATE_PER_100,70.274,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2021,YEAR,ACCESS,RATE_PER_100,70.3585,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2019,YEAR,ACCESS,RATE_PER_100,73.2678,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2018,YEAR,ACCESS,RATE_PER_100,71.8536,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,231,Ethiopia,2019,YEAR,ACCESS,RATE_PER_100,48.4049,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2016,YEAR,ACCESS,RATE_PER_100,72.1518,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,246,Finland,2017,YEAR,ACCESS,RATE_PER_100,72.8179,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,231,Ethiopia,2018,YEAR,ACCESS,RATE_PER_100,40.1534,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2021,YEAR,ACCESS,RATE_PER_100,63.7953,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,231,Ethiopia,2017,YEAR,ACCESS,RATE_PER_100,60.9854,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2020,YEAR,ACCESS,RATE_PER_100,61.3351,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2019,YEAR,ACCESS,RATE_PER_100,61.3697,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2016,YEAR,ACCESS,RATE_PER_100,59.4962,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2017,YEAR,ACCESS,RATE_PER_100,59.4185,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,233,Estonia,2018,YEAR,ACCESS,RATE_PER_100,60.6929,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2021,YEAR,ACCESS,RATE_PER_100,61.5742,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2019,YEAR,ACCESS,RATE_PER_100,62.3246,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2020,YEAR,ACCESS,RATE_PER_100,61.1497,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2018,YEAR,ACCESS,RATE_PER_100,61.9797,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2017,YEAR,ACCESS,RATE_PER_100,62.3531,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,818,Egypt,2020,YEAR,ACCESS,RATE_PER_100,54.9962,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,818,Egypt,2021,YEAR,ACCESS,RATE_PER_100,53.9963,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,724,Spain,2016,YEAR,ACCESS,RATE_PER_100,62.6113,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2021,YEAR,ACCESS,RATE_PER_100,80.7157,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2019,YEAR,ACCESS,RATE_PER_100,79.6677,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2020,YEAR,ACCESS,RATE_PER_100,80.3138,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2018,YEAR,ACCESS,RATE_PER_100,79.3326,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2017,YEAR,ACCESS,RATE_PER_100,78.844,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2020,YEAR,ACCESS,RATE_PER_100,63.1929,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2021,YEAR,ACCESS,RATE_PER_100,65.3452,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,208,Denmark,2016,YEAR,ACCESS,RATE_PER_100,78.934,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2019,YEAR,ACCESS,RATE_PER_100,59.4808,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2017,YEAR,ACCESS,RATE_PER_100,53.7376,Only consumption in the community reported,PUBLISHED
